63	65	12	31	12	17	13	69	68	70	14	14	71	71	68	14	71	14	64	20	69	14	52	12	69	67	63	10	60	58	13	24	70	66	0	7	68	15	14	76	19	14	15	12	67	32	60	67	13	14	15	62	77	16	17	59	64	14	14	12	12	71	71	15	13	37	66	74	63	16	70	74	71	11	71	16	64	15	13	16	67	59	12	66	72	63	71	16	68	9	82	64	76	33	13	66	16	67	75	66	15	16	72	70	57	67	16	9	16	68	68	60	12	15	68	62	21	61	72	78	68	12	13	13	22	14	12	71	61	15	77	14	16	79	68	69	77	36	26	71	66	72	16	62	65	12	65	18	17	87	12	15	18	66	16	29	18	13	17	11	73	20	22	19	13	79	70	14	67	14	13	72	19	13	64	14	30	70	16	13	20	23	64	16	75	66	63	16	75	12	68	67	62	12	18	67	13	60	59	75
60	63	11	30	8	14	12	70	68	71	11	12	71	71	67	14	72	17	61	19	70	13	50	11	70	66	62	11	58	56	10	21	70	66	7	0	69	12	12	76	14	11	13	10	69	32	58	68	13	12	16	60	74	15	15	57	61	12	12	11	9	70	72	12	11	39	68	75	61	15	70	75	72	7	69	15	62	11	13	17	68	57	12	68	73	60	72	13	69	8	83	60	74	34	9	64	14	68	75	67	14	16	75	71	55	68	13	9	12	70	68	57	10	14	69	59	19	59	74	79	68	11	11	11	19	14	9	72	59	13	77	12	14	79	68	71	77	35	29	72	64	72	15	60	67	10	66	16	16	87	8	15	18	68	13	27	17	10	15	10	74	19	22	16	11	80	72	10	68	12	14	70	15	10	66	12	33	70	11	13	19	21	64	16	77	67	60	15	77	11	69	64	59	9	15	67	9	58	56	74
54	48	70	76	74	73	69	19	10	13	71	67	15	18	25	67	15	66	49	74	12	70	80	69	17	29	46	69	52	52	76	71	17	11	68	69	0	73	69	46	74	71	71	72	15	77	50	14	69	72	71	47	71	70	71	54	54	69	73	68	71	48	18	76	71	79	23	22	44	68	11	10	9	69	53	72	56	69	72	69	12	51	62	14	17	61	13	70	12	68	46	61	39	64	69	50	70	14	20	13	66	70	27	12	48	15	71	68	64	16	12	52	68	72	8	52	71	51	13	49	20	66	68	68	76	68	70	12	47	73	18	75	64	37	10	23	23	69	75	12	51	13	71	52	14	73	15	73	71	41	66	70	70	19	66	77	73	68	64	65	22	66	78	73	69	40	26	66	25	69	72	30	73	67	15	70	68	15	72	66	70	74	15	65	42	14	52	72	24	71	15	51	49	69	75	15	68	44	49	36
65	68	10	33	13	17	11	75	72	75	11	21	75	75	72	16	76	20	65	10	74	13	51	15	73	70	66	16	61	60	14	16	74	70	15	12	73	0	15	78	15	11	10	15	74	36	62	73	17	11	14	64	79	7	18	63	65	14	17	13	14	72	75	16	16	44	71	79	66	15	74	78	76	10	73	14	66	12	14	18	72	62	19	71	75	64	75	15	73	12	86	62	79	42	11	68	15	72	79	71	14	21	80	74	60	71	5	14	18	73	71	62	12	9	73	63	19	64	77	84	72	13	11	16	22	18	15	75	64	18	81	11	16	81	72	74	80	27	33	76	67	77	18	64	71	9	70	12	22	91	12	14	25	72	15	28	19	11	22	19	79	22	24	19	15	86	75	12	73	14	13	74	9	13	69	16	35	74	12	18	19	22	68	21	83	70	64	19	81	15	73	69	65	13	13	71	12	63	61	77
58	62	15	31	15	13	11	71	69	71	13	16	72	70	69	13	72	21	59	19	69	11	48	16	69	69	61	11	54	54	18	20	70	67	14	12	69	15	0	71	15	11	12	12	70	39	54	69	19	8	16	59	76	15	11	55	59	14	17	14	9	69	71	12	11	42	67	76	59	16	71	76	73	8	70	19	59	11	20	21	68	55	14	68	72	61	71	14	70	14	84	57	73	36	8	61	9	68	77	68	16	14	78	71	53	68	15	15	10	71	68	55	13	16	70	58	14	56	73	78	69	14	13	16	17	14	10	72	57	13	77	15	12	82	69	72	76	34	34	73	61	72	18	58	68	11	68	14	15	86	13	18	20	68	12	26	19	12	17	13	76	18	24	14	12	81	74	8	68	11	15	70	17	8	67	11	36	70	11	18	20	17	64	18	82	68	60	21	76	13	70	63	58	11	17	68	14	57	54	74
56	53	76	82	80	77	75	49	41	42	75	73	45	40	43	73	38	75	55	79	41	75	89	77	44	56	50	72	55	54	82	76	42	42	76	76	46	78	71	0	79	77	77	80	42	84	51	47	74	74	76	52	81	75	74	64	54	78	80	71	75	45	42	77	76	80	39	50	47	75	45	50	44	74	67	76	54	75	78	75	45	53	70	48	46	66	40	77	48	74	70	59	44	73	72	49	72	42	42	47	75	75	59	42	53	44	76	78	69	51	43	57	76	76	47	59	77	53	47	37	46	76	73	76	79	75	76	43	51	78	52	82	69	60	44	47	41	73	77	50	54	41	76	49	47	79	52	76	77	48	76	77	70	51	71	82	78	73	72	69	51	72	76	78	74	53	55	72	41	74	78	45	79	73	53	73	81	42	79	73	77	81	41	69	71	44	55	81	43	78	42	53	54	75	83	51	76	52	52	40
59	62	19	33	9	18	20	77	73	76	17	18	76	75	73	13	78	25	60	18	75	14	47	19	76	71	62	18	56	56	17	19	74	72	19	14	74	15	15	79	0	14	18	13	75	35	58	74	23	17	23	59	69	18	17	57	60	16	18	16	15	75	78	17	18	49	74	79	62	20	76	81	78	15	69	19	62	15	20	24	74	56	22	74	79	58	76	16	74	17	86	57	76	36	13	63	18	74	81	73	17	23	84	76	55	74	16	18	18	76	73	57	13	17	74	58	18	58	79	82	73	18	13	16	24	18	17	77	59	19	81	16	17	83	74	77	82	34	36	77	61	77	25	61	73	15	73	19	24	92	13	23	29	74	19	26	21	16	23	20	81	25	29	20	18	84	79	15	73	15	20	73	15	13	71	21	32	77	11	22	21	24	69	24	83	73	59	23	82	20	75	64	60	16	18	72	15	59	56	78
63	66	13	31	15	19	12	75	71	73	15	18	75	74	70	15	74	17	63	16	71	14	49	10	72	71	66	15	60	59	17	18	73	69	14	11	71	11	11	77	14	0	12	14	72	39	59	71	17	12	16	64	80	14	18	61	64	10	13	14	10	70	73	15	10	43	70	77	64	16	73	77	74	10	71	17	66	16	12	17	71	61	18	69	75	62	73	14	73	14	85	62	75	38	12	66	12	71	79	70	15	18	79	73	58	70	13	12	14	72	70	60	9	11	72	62	16	62	76	82	72	14	11	20	19	14	14	74	62	15	79	12	13	82	72	72	78	29	30	75	66	75	19	65	70	8	69	17	19	87	12	14	24	71	14	26	16	12	18	16	78	21	26	14	16	82	75	8	72	13	13	72	12	11	68	14	32	73	12	18	21	20	66	20	83	70	64	20	79	16	71	69	62	13	12	71	9	62	59	77
61	66	12	35	15	13	11	73	71	73	14	18	73	72	70	16	74	20	63	14	72	13	49	14	71	71	64	16	60	57	14	15	73	69	15	13	71	10	12	77	18	12	0	14	72	40	57	71	19	9	16	62	78	10	14	58	62	16	19	17	13	68	72	16	15	41	69	77	63	13	73	77	74	10	72	18	62	13	18	21	70	59	16	69	74	66	73	16	72	13	88	63	77	39	11	65	8	70	78	69	14	14	79	72	57	70	11	16	15	71	69	58	12	16	72	60	14	60	75	81	71	8	13	18	22	16	13	74	61	14	79	11	15	79	72	72	78	31	33	75	67	75	14	61	69	10	68	11	17	87	14	9	21	69	12	31	23	9	23	19	77	25	22	18	13	82	73	10	71	15	16	72	17	13	67	12	35	72	13	19	22	20	67	18	81	69	63	23	78	12	72	67	60	11	15	70	13	60	59	77
62	66	15	33	10	15	17	74	72	75	17	15	75	75	73	12	76	20	63	19	74	15	50	14	74	70	64	13	59	58	12	21	74	70	12	10	72	15	12	80	13	14	14	0	73	37	59	72	19	15	15	63	73	17	12	58	64	13	17	16	12	73	75	15	15	44	71	78	63	19	74	79	76	12	71	17	64	13	19	21	72	58	14	72	76	66	75	17	73	12	84	63	78	37	13	65	15	72	80	71	16	15	79	74	58	72	16	13	15	73	72	58	13	19	72	61	15	61	76	83	72	14	14	12	21	13	10	76	61	10	79	13	17	83	72	74	81	38	31	75	66	76	17	63	70	13	70	16	17	91	13	18	22	72	17	30	22	15	21	17	79	23	23	18	17	83	75	13	72	17	14	75	18	11	68	16	32	74	13	19	20	21	68	20	79	71	62	19	80	11	73	67	62	15	17	71	16	60	59	79
52	44	71	76	74	73	70	23	11	14	72	66	15	23	22	67	13	66	49	76	13	71	83	69	19	29	44	68	53	52	76	73	19	13	67	69	15	74	70	42	75	72	72	73	0	75	49	15	68	73	73	46	70	72	72	54	51	71	72	68	70	44	22	75	71	77	23	23	42	69	12	18	14	69	53	73	56	71	71	69	14	49	63	18	23	58	15	70	16	68	49	61	35	62	70	49	70	15	15	16	69	70	29	17	45	17	72	69	64	17	16	52	69	72	15	53	73	49	18	41	25	67	68	69	77	68	71	13	47	73	22	76	66	39	12	25	26	71	72	16	50	14	70	50	16	74	19	75	72	41	67	70	67	26	68	78	73	68	64	63	23	68	77	74	69	38	31	68	23	70	73	33	75	68	22	70	70	17	73	65	73	75	12	63	38	13	50	73	21	72	14	50	47	70	76	21	69	44	47	36
70	70	33	28	31	34	35	72	74	76	30	38	76	79	72	34	77	35	71	40	76	32	62	37	76	69	67	36	68	69	32	48	75	73	32	32	77	36	39	84	35	39	40	37	75	0	71	72	34	36	38	67	69	37	40	69	70	40	29	31	36	82	79	32	35	43	72	79	70	33	78	80	78	37	80	33	71	33	33	32	73	68	39	76	82	64	79	35	72	32	89	70	85	39	35	76	41	73	80	73	35	43	80	77	66	72	38	33	41	75	75	68	35	32	76	70	46	68	80	80	72	37	32	29	38	35	39	78	72	41	84	35	38	78	74	78	84	45	45	75	70	79	40	67	73	35	71	38	40	95	33	40	40	74	38	33	27	36	32	33	77	36	43	39	30	85	72	39	70	35	37	77	37	37	72	38	49	78	34	26	40	44	70	31	80	73	70	28	82	37	74	71	73	32	39	72	34	69	64	80
19	27	61	64	60	53	58	51	45	50	59	53	50	44	48	55	51	61	20	62	47	54	58	60	46	51	24	57	24	18	63	56	44	45	60	58	50	62	54	51	58	59	57	59	49	71	0	52	65	57	62	21	57	59	52	26	21	58	64	58	58	58	55	60	57	68	56	53	20	53	49	54	52	56	38	62	19	56	64	61	48	21	52	50	55	52	46	58	50	56	63	33	38	48	55	19	52	51	53	49	54	54	65	47	16	53	59	59	50	55	45	12	56	63	48	19	54	16	51	58	43	53	56	58	61	57	56	51	17	57	50	61	54	57	48	61	52	61	70	52	27	47	56	23	53	61	51	56	55	69	56	59	55	51	51	64	63	56	56	54	56	58	64	60	55	66	59	53	51	55	63	36	63	56	49	54	65	46	57	58	60	57	44	51	71	47	25	65	58	58	50	25	17	57	65	46	56	20	18	51
55	50	70	74	73	71	69	18	15	12	71	66	8	20	21	66	11	66	53	75	13	70	81	69	15	30	48	69	57	55	74	73	22	16	67	68	14	73	69	47	74	71	71	72	15	72	52	0	68	72	72	48	68	70	71	55	55	71	71	68	70	43	15	75	71	77	18	18	47	68	14	14	11	69	61	73	59	69	71	69	8	53	63	17	21	62	15	70	13	68	56	65	42	63	68	54	70	9	19	11	67	70	30	18	49	11	71	68	64	13	14	54	68	71	16	55	72	52	12	44	23	66	67	67	76	67	71	13	52	74	20	75	64	34	14	23	25	70	76	8	55	17	70	54	10	73	13	73	70	36	65	69	69	16	66	76	72	66	63	64	18	67	78	72	67	33	23	67	17	69	73	33	74	67	19	69	70	15	71	64	72	74	12	63	38	15	56	72	16	71	15	53	51	68	75	15	68	47	52	38
68	69	14	32	19	23	17	71	69	71	19	21	71	72	68	20	71	16	68	22	70	22	60	13	70	66	68	17	66	64	16	28	72	67	13	13	69	17	19	74	23	17	19	19	68	34	65	68	0	19	16	67	80	21	23	66	68	21	15	17	14	66	71	18	17	41	66	75	66	22	70	75	71	15	75	18	70	19	12	17	68	64	18	68	72	66	72	19	70	15	86	68	77	43	18	71	21	67	75	67	23	22	75	71	63	68	18	16	19	69	68	65	20	13	70	68	26	67	74	77	70	20	18	18	23	19	18	72	66	20	78	18	21	80	69	69	76	35	25	72	71	74	18	67	66	16	66	23	23	85	18	18	20	69	21	33	21	15	20	14	74	23	24	22	20	79	71	19	68	22	15	74	19	17	67	18	39	70	20	15	26	28	64	20	77	66	67	17	75	17	68	71	66	17	18	69	17	65	63	74
60	65	12	30	15	11	7	74	72	74	8	19	75	73	71	15	74	21	62	16	72	9	47	16	72	71	63	12	57	56	16	19	73	69	14	12	72	11	8	74	17	12	9	15	73	36	57	72	19	0	15	61	79	10	13	58	61	14	16	13	11	72	73	10	11	39	69	78	63	13	74	78	75	8	73	18	61	11	18	20	71	59	16	70	75	63	74	14	73	13	86	59	76	37	9	64	9	71	79	70	15	15	79	73	56	70	13	15	14	73	70	58	12	14	73	60	15	59	76	82	71	12	12	17	16	16	11	75	60	14	81	12	14	82	72	74	79	31	34	76	65	75	16	60	70	7	70	9	16	89	14	15	20	70	12	25	17	11	18	15	78	18	22	13	9	84	74	10	71	9	14	73	15	12	69	10	36	73	11	17	20	16	67	17	84	70	62	19	79	12	72	67	61	10	15	71	13	60	57	76
67	70	11	31	19	20	14	73	72	75	17	24	76	74	73	18	75	15	67	17	73	18	58	14	73	71	68	15	64	63	16	24	73	69	15	16	71	14	16	76	23	16	16	15	73	38	62	72	16	15	0	67	81	16	19	66	68	18	19	14	15	73	74	18	17	39	69	79	66	18	74	78	75	13	73	12	67	17	17	16	72	64	14	71	74	71	75	22	73	14	83	67	79	42	17	69	18	71	80	71	17	20	78	73	63	71	15	14	19	73	71	64	18	17	73	66	22	66	77	84	71	18	16	17	22	15	15	75	65	16	81	13	19	82	72	73	79	32	27	75	70	77	15	66	70	14	69	15	20	91	19	17	20	72	18	34	22	18	23	20	79	22	21	22	20	87	72	17	73	20	7	75	18	18	68	16	37	74	19	17	24	23	69	19	84	70	66	16	81	12	72	70	67	19	20	71	19	64	62	78
12	15	64	67	60	57	62	47	42	45	60	54	46	42	41	58	48	66	14	67	45	57	58	64	45	47	11	60	19	16	65	60	39	42	62	60	47	64	59	52	59	64	62	63	46	67	21	48	67	61	67	0	47	61	57	24	13	62	66	59	62	63	55	63	62	70	55	47	17	58	46	51	49	59	37	64	20	59	66	65	46	16	56	49	54	40	44	61	44	59	60	25	37	46	57	18	58	49	46	46	57	60	60	44	15	50	62	62	54	53	44	17	58	66	44	15	61	10	50	55	41	57	58	58	66	62	60	47	16	62	48	65	58	53	42	60	53	65	72	49	19	42	61	15	50	64	49	61	61	69	58	63	59	50	56	65	66	59	57	56	53	60	66	64	57	62	58	57	45	57	67	33	65	59	46	59	65	46	60	59	61	63	41	55	64	43	16	67	56	62	47	18	17	59	68	42	58	14	13	44
46	48	77	75	70	72	81	65	67	69	76	70	67	64	65	71	73	79	48	81	73	74	80	77	71	63	48	77	57	56	74	78	63	68	77	74	71	79	76	81	69	80	78	73	70	69	57	68	80	79	81	47	0	79	74	53	50	79	77	75	77	82	80	77	79	86	80	64	50	75	70	73	72	77	58	75	55	73	80	79	70	48	73	77	81	67	73	78	66	74	78	56	64	62	74	54	77	72	73	71	73	79	84	70	53	75	79	76	73	76	71	51	74	81	68	46	79	51	73	69	61	75	73	68	81	75	76	73	54	78	64	77	75	66	67	83	74	82	84	67	52	68	77	54	73	80	70	78	76	82	73	80	76	72	74	81	80	75	75	75	73	78	82	81	74	73	74	75	65	76	82	57	80	75	69	78	77	72	73	74	78	81	67	72	77	66	48	77	78	77	73	40	53	75	83	61	75	52	49	73
62	66	12	34	16	16	11	72	70	72	10	22	73	72	69	17	73	22	63	14	71	12	48	18	70	70	63	16	58	57	17	16	71	67	16	15	70	7	15	75	18	14	10	17	72	37	59	70	21	10	16	61	79	0	17	60	63	16	20	14	16	71	71	17	18	42	68	76	64	15	72	75	73	11	73	17	62	12	19	21	69	60	19	68	72	63	72	17	70	14	85	60	77	40	11	66	14	69	76	68	13	20	77	71	58	68	9	16	17	70	68	59	12	15	71	60	19	61	74	83	69	13	12	17	23	19	15	72	62	19	79	14	15	78	70	71	78	28	36	74	66	74	19	61	67	11	67	10	22	88	13	14	26	68	14	28	21	12	22	20	76	21	23	19	14	83	72	12	69	13	15	72	14	15	66	16	34	71	14	19	18	22	66	21	82	68	62	21	78	15	70	68	62	13	16	68	14	60	59	73
57	62	20	35	16	11	16	73	70	73	17	16	73	72	72	14	74	25	57	21	72	15	45	20	71	68	58	15	52	50	18	21	72	69	17	15	71	18	11	74	17	18	14	12	72	40	52	71	23	13	19	57	74	17	0	52	58	17	23	18	15	70	73	16	16	44	69	78	57	16	73	77	74	13	68	22	56	12	25	24	70	51	16	71	74	62	72	16	72	14	83	57	76	37	12	58	13	70	78	69	17	13	78	71	53	71	17	20	15	72	70	52	18	22	70	57	11	55	74	80	70	13	17	16	20	19	11	74	55	11	79	19	18	81	71	73	79	39	37	74	61	74	17	55	69	16	69	11	16	91	16	20	22	70	14	29	25	16	22	17	77	22	23	19	15	82	74	13	69	16	19	72	21	12	68	14	38	71	14	22	18	20	66	19	79	69	57	25	78	12	72	62	56	15	20	69	19	55	53	74
25	31	64	68	57	53	60	55	51	54	59	49	53	51	54	56	57	65	25	65	53	55	45	63	51	52	25	58	23	20	62	58	51	52	59	57	54	63	55	64	57	61	58	58	54	69	26	55	66	58	66	24	53	60	52	0	28	57	64	60	59	66	62	61	59	70	62	57	30	56	55	57	58	57	45	65	27	56	66	65	52	19	54	55	59	46	53	56	54	57	64	34	51	45	55	26	55	57	57	53	56	54	61	52	22	58	60	60	52	58	53	19	57	66	50	28	54	19	55	62	52	53	58	56	61	61	55	56	23	57	56	63	56	64	51	66	61	71	73	56	32	51	58	26	57	62	55	58	55	75	54	61	58	53	53	61	64	57	56	54	56	58	64	59	54	64	65	55	52	54	66	46	64	55	54	56	62	52	56	60	55	57	50	55	61	52	31	66	61	58	57	33	23	56	64	50	57	24	27	57
13	14	65	68	61	58	63	55	48	51	62	57	52	49	46	59	55	68	15	67	51	58	60	65	52	50	19	60	20	17	66	59	46	48	64	61	54	65	59	54	60	64	62	64	51	70	21	55	68	61	68	13	50	63	58	28	0	63	67	61	61	64	60	62	62	71	60	51	19	59	50	58	55	59	35	66	24	60	66	66	52	19	57	55	59	39	49	61	51	60	62	23	36	51	58	20	58	55	51	52	60	60	67	51	18	57	63	63	53	57	50	18	60	66	51	19	60	15	56	61	49	58	59	60	65	63	60	52	19	62	52	65	60	57	49	65	59	65	73	56	22	48	61	20	55	64	55	61	62	74	59	63	59	59	58	66	67	59	58	57	61	61	67	63	58	70	65	59	51	58	67	39	65	60	53	59	69	51	60	60	63	63	46	56	67	48	16	68	61	63	52	22	15	61	66	49	60	18	14	45
62	64	17	32	15	19	14	73	70	72	16	17	74	73	71	17	74	20	61	20	71	15	44	15	72	68	64	15	56	56	19	20	72	67	14	12	69	14	14	78	16	10	16	13	71	40	58	71	21	14	18	62	79	16	17	57	63	0	17	16	15	74	74	18	12	43	70	77	62	18	72	76	74	12	67	19	63	15	17	20	70	58	17	68	73	59	73	14	71	14	80	59	75	37	14	63	17	71	78	69	14	17	76	72	56	70	15	11	16	71	69	58	12	17	70	60	17	60	75	84	71	15	15	19	19	18	12	73	59	13	78	16	15	82	70	72	78	34	32	74	63	74	20	62	69	11	68	17	18	90	11	19	25	70	15	24	18	17	17	16	77	18	27	15	17	83	75	10	72	11	15	72	13	12	66	16	32	72	14	19	15	18	66	23	80	69	61	19	79	15	71	67	60	15	14	69	12	58	57	75
65	68	13	22	15	19	14	73	72	74	14	21	75	75	70	19	75	18	66	24	72	16	53	12	73	70	69	18	64	63	15	29	74	69	14	12	73	17	17	80	18	13	19	17	72	29	64	71	15	16	19	66	77	20	23	64	67	17	0	16	13	75	75	13	11	37	70	77	67	19	74	78	75	15	74	18	68	17	13	18	71	65	20	71	77	63	75	17	72	16	87	65	77	37	17	71	20	71	80	71	20	21	79	76	61	71	21	10	19	73	71	63	15	14	74	65	25	64	77	83	72	20	16	18	17	16	17	75	66	19	80	14	18	82	72	74	79	34	31	75	69	76	21	67	70	11	69	22	18	88	15	18	23	71	18	24	11	16	13	16	77	19	28	14	15	83	74	16	72	16	16	73	17	17	69	16	37	74	14	12	25	21	68	19	83	71	68	12	79	17	71	69	66	14	16	71	13	64	61	78
60	62	11	29	13	18	14	70	67	70	12	17	71	70	67	12	71	15	61	18	69	10	53	14	69	68	60	11	57	56	17	22	68	65	12	11	68	13	14	71	16	14	17	16	68	31	58	68	17	13	14	59	75	14	18	60	61	16	16	0	14	71	71	15	14	40	66	74	59	15	70	74	71	12	69	10	61	14	14	13	68	57	16	67	73	61	70	18	68	10	81	60	74	33	11	62	16	67	74	67	12	22	75	69	55	66	14	13	17	70	67	58	11	13	69	59	23	58	73	76	66	16	7	15	24	13	16	71	59	19	77	14	13	78	67	69	76	29	27	71	61	71	20	59	66	13	66	16	22	87	14	19	22	68	15	28	15	15	19	14	75	20	24	21	14	80	71	13	67	13	13	70	16	14	64	17	31	71	16	13	22	26	63	14	80	66	59	17	77	17	68	64	61	14	21	67	13	58	55	73
60	64	14	29	14	14	12	73	70	72	14	18	73	73	69	14	73	19	62	19	71	14	52	12	72	69	64	10	58	57	13	21	72	68	12	9	71	14	9	75	15	10	13	12	70	36	58	70	14	11	15	62	77	16	15	59	61	15	13	14	0	70	72	9	10	40	68	76	62	18	71	77	74	8	71	18	64	14	14	19	70	58	14	70	74	61	72	13	71	13	85	61	74	38	12	65	11	69	77	69	19	14	78	73	56	70	16	12	10	71	69	58	13	13	72	61	17	60	75	81	71	15	12	15	16	13	11	73	61	11	78	13	17	80	71	71	79	34	30	74	65	74	15	62	68	9	68	17	18	88	13	14	18	71	16	27	17	9	15	12	78	20	23	12	13	82	74	12	69	14	12	73	15	11	68	11	37	72	11	14	23	19	65	16	80	69	62	17	77	12	70	66	60	13	12	70	14	60	57	74
67	65	71	82	75	72	70	53	44	46	74	68	40	45	46	68	42	68	66	71	45	73	87	69	44	49	61	71	71	64	74	69	54	49	71	70	48	72	69	45	75	70	68	73	44	82	58	43	66	72	73	63	82	71	70	66	64	74	75	71	70	0	41	76	72	86	43	52	59	69	46	48	44	70	75	74	69	71	71	70	43	61	67	45	47	74	44	69	51	69	85	77	59	78	68	65	67	42	45	44	71	70	63	45	61	45	69	74	66	44	45	62	72	69	50	68	68	63	45	41	53	67	69	72	77	70	73	45	63	73	51	76	66	54	50	44	41	68	75	49	70	50	69	64	46	74	47	72	73	43	68	68	70	49	67	81	77	65	71	66	46	74	76	74	69	41	51	67	44	73	75	53	73	67	50	69	78	42	72	70	75	77	40	66	57	43	66	79	38	72	48	67	60	68	74	50	69	62	65	53
60	58	72	79	78	75	70	25	21	18	74	72	18	24	27	70	13	68	60	76	15	73	84	72	18	38	54	71	61	60	79	74	26	21	71	72	18	75	71	42	78	73	72	75	22	79	55	15	71	73	74	55	80	71	73	62	60	74	75	71	72	41	0	78	74	80	12	23	53	71	19	19	14	72	67	76	63	72	75	73	15	59	66	18	15	69	15	73	21	72	58	69	44	70	72	58	71	14	23	14	71	72	33	21	55	12	74	72	67	16	15	60	71	74	22	61	73	58	11	48	29	69	70	72	78	70	74	15	58	76	25	78	67	37	21	20	25	70	79	17	61	21	73	59	13	75	21	75	74	33	69	71	72	20	69	79	75	69	67	68	25	69	79	74	71	38	24	69	23	72	74	39	77	70	24	72	73	17	74	68	75	76	19	67	45	22	62	75	14	74	18	61	57	72	77	23	72	54	58	38
62	66	15	27	13	12	14	77	75	77	11	20	78	78	73	18	78	23	64	22	76	13	50	17	76	74	65	12	59	58	13	25	76	73	15	12	76	16	12	77	17	15	16	15	75	32	60	75	18	10	18	63	77	17	16	61	62	18	13	15	9	76	78	0	11	36	72	80	65	18	77	82	79	11	74	19	64	14	17	21	75	60	18	75	79	62	77	16	76	16	88	61	78	36	13	66	14	74	81	74	20	16	82	78	59	74	19	15	15	76	74	60	15	16	77	63	21	61	80	84	75	18	15	16	14	17	12	78	63	14	84	13	20	84	75	77	84	36	32	79	66	79	17	62	73	10	73	16	18	93	17	17	18	75	18	24	16	13	17	15	82	20	20	13	12	87	78	16	73	13	14	76	18	16	73	13	39	77	12	15	23	20	71	17	85	74	64	17	82	13	74	68	63	13	15	75	16	62	59	77
61	64	14	24	16	15	10	73	70	73	13	18	74	74	70	16	74	18	61	22	71	13	48	13	72	69	64	14	58	57	17	25	72	68	13	11	71	16	11	76	18	10	15	15	71	35	57	71	17	11	17	62	79	18	16	59	62	12	11	14	10	72	74	11	0	37	69	78	62	14	73	77	74	10	69	19	62	15	14	16	70	59	16	70	75	60	73	13	72	13	83	60	74	35	13	64	14	70	78	70	17	15	78	73	56	70	18	11	14	72	69	58	14	14	72	61	19	59	76	81	71	16	14	19	12	14	12	74	60	13	80	14	16	82	71	73	78	33	31	74	64	75	17	62	69	8	68	17	14	89	14	17	20	70	13	22	12	15	12	11	77	16	26	11	12	84	74	11	71	11	14	71	16	13	68	9	38	72	12	13	22	16	66	16	82	70	63	16	79	13	70	66	61	12	15	70	12	59	57	76
69	73	37	38	43	37	39	74	78	78	37	41	81	80	72	47	78	40	73	51	77	39	61	39	76	81	73	39	70	67	37	52	78	74	37	39	79	44	42	80	49	43	41	44	77	43	68	77	41	39	39	70	86	42	44	70	71	43	37	40	40	86	80	36	37	0	74	82	72	39	79	82	80	40	80	40	66	42	39	38	77	71	38	76	82	76	80	47	76	40	90	73	80	40	42	74	41	76	81	76	43	36	76	79	67	76	46	38	40	78	76	68	41	44	81	70	51	68	83	87	74	42	42	42	38	42	38	80	71	40	88	38	44	81	78	78	85	55	38	80	76	81	35	67	74	39	73	42	34	92	45	37	30	73	40	46	38	42	38	39	80	41	34	40	37	87	74	43	77	39	40	79	48	47	74	35	53	77	45	35	46	43	76	34	88	76	74	37	84	37	74	73	69	39	46	79	40	67	67	80
60	58	68	73	74	70	66	27	24	21	69	68	22	29	28	66	16	65	60	74	20	69	82	68	24	38	54	66	60	59	74	72	30	24	66	68	23	71	67	39	74	70	69	71	23	72	56	18	66	69	69	55	80	68	69	62	60	70	70	66	68	43	12	72	69	74	0	27	53	68	23	26	19	68	69	72	62	67	71	68	19	58	62	26	21	67	19	69	24	67	61	68	47	67	67	58	68	15	24	18	67	68	34	25	56	15	70	68	63	20	21	60	68	69	26	63	70	58	19	48	32	66	66	67	73	67	70	20	58	72	33	74	63	40	24	20	31	69	75	23	61	26	69	56	15	71	24	71	70	38	66	68	67	24	66	73	70	65	62	63	29	64	74	69	66	39	25	66	18	68	70	42	73	66	27	68	72	22	70	63	70	73	21	62	45	24	62	70	17	70	18	61	58	67	73	28	68	53	57	35
51	47	76	81	79	78	76	27	23	15	77	74	19	25	17	73	21	74	52	81	21	76	84	75	26	37	48	75	56	55	80	76	24	22	74	75	22	79	76	50	79	77	77	78	23	79	53	18	75	78	79	47	64	76	78	57	51	77	77	74	76	52	23	80	78	82	27	0	47	76	16	22	20	75	58	79	59	76	77	77	21	53	69	26	28	61	19	77	18	75	55	62	35	67	75	53	76	21	19	19	74	76	37	26	50	21	78	74	69	20	20	55	73	78	24	53	79	52	20	53	29	73	73	73	83	74	77	17	53	79	17	80	72	27	20	27	34	74	81	18	55	20	77	54	17	79	25	80	78	38	72	74	75	28	74	82	79	72	70	72	31	75	82	78	74	39	30	73	21	75	79	34	80	74	22	77	73	25	77	71	79	81	21	70	42	21	54	78	25	78	18	51	50	76	81	20	74	46	52	34
21	17	65	67	63	60	64	46	38	44	63	56	45	41	42	57	47	64	16	67	43	59	66	64	45	42	14	60	24	19	66	62	37	39	63	61	44	66	59	47	62	64	63	63	42	70	20	47	66	63	66	17	50	64	57	30	19	62	67	59	62	59	53	65	62	72	53	47	0	59	42	49	46	60	30	63	22	60	66	62	45	16	55	48	52	46	42	62	44	59	54	33	34	50	59	13	59	47	46	45	58	60	60	41	21	49	63	62	54	50	42	17	61	67	41	22	61	18	48	52	39	59	59	60	66	61	61	45	15	62	45	66	59	52	41	56	50	65	69	47	20	41	61	19	48	66	48	62	62	69	60	65	59	51	57	69	67	61	58	56	53	61	67	65	60	62	54	58	44	60	66	33	66	60	43	60	67	44	62	59	63	65	38	54	62	40	15	67	55	63	44	18	18	62	69	42	60	14	13	42
